len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;remark;shtraf;isin_border
0.0;6.0;60.6454705;59.7183735;331.5;76.5938017365439;-1.0167458157326938;98.0;;81.2;0.0;;0.017578125;0.963623046875;0.22900390625;Груженный стоит;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5'];760;0.0;;8.4;7.8;7.3;6.5;7.805923385562801;0.7422001821617498;-3.0307797560692613;7.8;7.8;7.3;7.3;-;7.8;7.3;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;0
3.0;7.0;60.645468;59.71832766666667;330.8;84.65202685736224;0.0718840679294603;98.0;;81.2;2.5166109812776627;;0.00244140625;1.0020751953125;0.079833984375;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;8.4;7.8;8.4;6.0;7.766106599080604;0.7656736283812673;2.9760576294447425;7.8;7.8;7.3;7.3;-;7.8;7.3;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
5.0;8.0;60.64547116666667;59.718289;329.9;79.14876564500342;1.9420342584689383;98.0;;81.2;2.1393262060437954;;-0.03515625;1.01806640625;0.17724609375;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;8.4;9.4;8.4;6.5;7.726289812598408;0.7891470746007848;-2.919423454430201;7.8;7.8;7.3;7.3;-;7.8;7.3;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
7.0;9.0;60.64546566666667;59.71823933333334;330.2;80.70623646209546;4.081538915139258;98.0;;81.2;2.778659368002892;;-0.0792236328125;1.0604248046875;0.1556396484375;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;9.2;9.7;8.6;6.5;7.686473026116211;0.8126205208203023;-3.0889496959208156;7.8;7.8;7.3;7.3;-;7.8;7.3;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
10.0;10.0;60.6454645;59.71819416666666;330.4;75.08652232738723;2.681767890836981;98.0;;81.2;2.4682142286126685;;-0.0408935546875;0.974609375;0.1036376953125;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;9.4;9.7;8.6;6.0;7.646656239634014;0.8360939670398199;-2.9069421213041293;7.8;7.8;7.3;7.3;-;7.8;7.3;0;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
12.0;10.0;60.6454595;59.7181515;330.0;78.5058214372045;-2.6733176636357348;98.0;;81.2;2.393972818077554;;0.051513671875;1.1036376953125;0.2169189453125;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;9.4;7.8;9.7;10.5;7.606839453151817;0.8595674132593374;-2.9186999415334762;7.8;7.8;10.584999999999999;10.584999999999999;point_60%;7.8;7.3;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
15.0;10.0;60.6454545;59.7181065;330.1;78.17377794204772;1.3030978106725355;98.0;;81.2;2.517990352429658;;-0.02197265625;0.962158203125;0.200439453125;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;9.3;7.0;8.8;10.5;7.5670226666696205;0.883040859478855;-2.742924401484353;7.8;7.8;10.584999999999999;10.584999999999999;point_60%;7.8;7.3;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
18.0;10.0;60.64544283333333;59.71805;331.0;80.94621170310538;-1.9472998989527104;98.0;;81.2;3.345638617806505;;0.03515625;1.0670166015625;0.15869140625;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;9.3;9.6;8.8;5.4;7.527205880187424;0.9065143056983725;-2.8962279224728382;7.8;7.8;10.584999999999999;7.3;point_60%;7.8;7.3;1;0.0;0;0;-;0.0;0;0;flat;0.0;10.0;1.6;flat;0;0.01;1;0.0;1
21.0;11.0;60.645436;59.71799433333333;331.5;86.38629460640804;0.2165984597508569;98.0;;81.2;3.131589137433592;;-0.00341796875;0.90234375;-0.056884765625;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;8.4;9.6;11.1;3.8;7.487389093705227;0.9299877519178901;-3.0722331790933755;7.8;7.8;10.584999999999999;7.3;point_60%;7.8;7.3;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
24.0;11.0;60.64543416666667;59.7179405;331.7;81.99706553923916;3.9112116206463448;98.0;;81.2;2.9448278686763785;;-0.071533203125;1.034912109375;0.140625;Груженный движется вперед;32;75131;130;;;;;704.0;19.0;696.0;14.0;712.0;29.0;744.0;25.0;712.0;24.0;720.0;27.0;/home/pi/adviser/route5;['/home/pi/adviser/route5', '/home/pi/adviser/route1'];760;;;8.4;7.7;11.1;7.4;7.44757230722303;0.9534611981374076;-2.926412915907094;7.8;7.8;10.584999999999999;7.3;point_60%;7.8;7.3;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;1;0.0;1
